subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
lj0jvkaek9,assets/list1/sounds/45.wav,indian,assets/list1/pictures/whitelady1.png,white,is nowhere,they sat on a wooden bench,is nowhere
lj0jvkaek9,assets/list1/sounds/60.wav,indian,assets/list1/pictures/whitelady3.png,white,going,the dog came home at last,going
lj0jvkaek9,assets/list1/sounds/97.wav,british,assets/list1/pictures/whitelady3.png,white,fell of the shop,the bag fell off the shelf,fell of the shop
lj0jvkaek9,assets/list1/sounds/55.wav,indian,assets/list1/pictures/whitelady1.png,white,the journey,the janitor swept the floor,the journey
lj0jvkaek9,assets/list1/sounds/80.wav,american,assets/list1/pictures/whitelady1.png,white,a letter fell on the floor,a letter fell on the floor,a letter fell on the floor
lj0jvkaek9,assets/list1/sounds/18.wav,american,assets/list1/pictures/whitelady1.png,white,he hang up his phone,he hung up his raincoat.,he hang up his phone
lj0jvkaek9,assets/list1/sounds/22.wav,british,assets/list1/pictures/whitelady3.png,white,tarlor reeelsct,the table has three legs,tarlor reeelsct
lj0jvkaek9,assets/list1/sounds/75.wav,american,assets/list1/pictures/whitelady1.png,white,we should call the father,the shirts are in the closet,we should call the father
lj0jvkaek9,assets/list1/sounds/82.wav,british,assets/list1/pictures/whitelady1.png,white,daycare,mother cut the birthday cake,daycare
lj0jvkaek9,assets/list1/sounds/59.wav,indian,assets/list1/pictures/whitelady1.png,white,now it is not,the man is painting a sign,now it is not
lj0jvkaek9,assets/list1/sounds/13.wav,american,assets/list1/pictures/whitelady1.png,white,the family likes fish,the family likes fish,the family likes fish
lj0jvkaek9,assets/list1/sounds/119.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,its not it,they are drinking coffee,its not it
lj0jvkaek9,assets/list1/sounds/105.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,lively,the two children are laughing,lively
lj0jvkaek9,assets/list1/sounds/84.wav,british,assets/list1/pictures/southasianlady1.png,south asian,shoes is not there,she stood near the window,shoes is not there
lj0jvkaek9,assets/list1/sounds/58.wav,indian,assets/list1/pictures/whitelady1.png,white,fight heavy,the match boxes are empty,fight heavy
lj0jvkaek9,assets/list1/sounds/87.wav,british,assets/list1/pictures/southasianlady1.png,south asian,some shopping bag,they carried some shopping bags,some shopping bag
lj0jvkaek9,assets/list1/sounds/44.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,it is not there,rain is good for trees,it is not there
lj0jvkaek9,assets/list1/sounds/57.wav,indian,assets/list1/pictures/whitelady1.png,white,seems lively,she took off her fur coat,seems lively
lj0jvkaek9,assets/list1/sounds/62.wav,american,assets/list1/pictures/whitelady3.png,white,they found it,they found his brother hiding,they found it
lj0jvkaek9,assets/list1/sounds/103.wav,indian,assets/list1/pictures/whitelady3.png,white,the boy ran,the boy ran away from school,the boy ran
lj0jvkaek9,assets/list1/sounds/67.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the broom was in the corner,the broom was in the corner,the broom was in the corner
lj0jvkaek9,assets/list1/sounds/26.wav,british,assets/list1/pictures/southasianlady1.png,south asian,time to go back,it's time to go to bed,time to go back
lj0jvkaek9,assets/list1/sounds/12.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the towels are all on,the towel fell on the floor,the towels are all on
lj0jvkaek9,assets/list1/sounds/56.wav,indian,assets/list1/pictures/whitelady1.png,white,the things,the lady washed the shirt,the things
lj0jvkaek9,assets/list1/sounds/100.wav,british,assets/list1/pictures/whitelady1.png,white,lacked it,they knocked on the window,lacked it
lj0jvkaek9,assets/list1/sounds/40.wav,british,assets/list1/pictures/southasianlady1.png,south asian,in the basket,the dog sleeps in a basket,in the basket
lj0jvkaek9,assets/list1/sounds/69.wav,american,assets/list1/pictures/whitelady1.png,white,she lost her credit card,she lost her credit card,she lost her credit card
lj0jvkaek9,assets/list1/sounds/63.wav,american,assets/list1/pictures/southasianlady1.png,south asian,played in the sick,the dog played with a stick,played in the sick
lj0jvkaek9,assets/list1/sounds/15.wav,american,assets/list1/pictures/whitelady1.png,white,grew lots of vegetables,he grew lots of vegetables,grew lots of vegetables
lj0jvkaek9,assets/list1/sounds/89.wav,british,assets/list1/pictures/southasianlady1.png,south asian,yipped,she uses her spoon to eat,yipped
lj0jvkaek9,assets/list1/sounds/28.wav,british,assets/list1/pictures/whitelady1.png,white,eating soft,the dog is eating some meat,eating soft
lj0jvkaek9,assets/list1/sounds/77.wav,american,assets/list1/pictures/whitelady1.png,white,in the picture,the milk is in a pitcher,in the picture
lj0jvkaek9,assets/list1/sounds/16.wav,american,assets/list1/pictures/whitelady1.png,white,to ague with her sister,she argues with her sister,to ague with her sister
lj0jvkaek9,assets/list1/sounds/94.wav,british,assets/list1/pictures/whitelady1.png,white,drive,the milkman drives a small truck,drive
lj0jvkaek9,assets/list1/sounds/74.wav,american,assets/list1/pictures/southasianlady1.png,south asian,waited for an hour,they waited for an hour,waited for an hour
lj0jvkaek9,assets/list1/sounds/14.wav,american,assets/list1/pictures/whitelady1.png,white,are too bright,the bananas are too ripe,are too bright
lj0jvkaek9,assets/list1/sounds/5.wav,american,assets/list1/pictures/whitelady1.png,white,lost the shoes,the player lost a shoe,lost the shoes
lj0jvkaek9,assets/list1/sounds/81.wav,british,assets/list1/pictures/whitelady1.png,white,four large shoes,the ball bounced very high,four large shoes
lj0jvkaek9,assets/list1/sounds/99.wav,british,assets/list1/pictures/southasianlady1.png,south asian,sell products,they wanted some potatoes,sell products
lj0jvkaek9,assets/list1/sounds/47.wav,indian,assets/list1/pictures/whitelady3.png,white,deadlock,the baby slept all night,deadlock
lj0jvkaek9,assets/list1/sounds/4.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the shoes got lost,the shoes were very dirty,the shoes got lost
lj0jvkaek9,assets/list1/sounds/79.wav,american,assets/list1/pictures/southasianlady1.png,south asian,torment,the tall man tied his shoes,torment
lj0jvkaek9,assets/list1/sounds/98.wav,british,assets/list1/pictures/whitelady3.png,white,coming for you,they are coming for dinner,coming for you
lj0jvkaek9,assets/list1/sounds/48.wav,indian,assets/list1/pictures/whitelady3.png,white,ofcourse,the salt shaker is empty,ofcourse
lj0jvkaek9,assets/list1/sounds/29.wav,british,assets/list1/pictures/whitelady1.png,white,grab the food,father forgot the bread,grab the food
rznbjdoqkx,assets/list1/sounds/53.wav,indian,assets/list1/pictures/whitelady1.png,white,flowers in the door,flowers can grow in the pot,flowers in the door
rznbjdoqkx,assets/list1/sounds/8.wav,american,assets/list1/pictures/southasianlady1.png,south asian,she's drinking from her own cup,she's drinking from her own cup,She's drinking from her own cup
rznbjdoqkx,assets/list1/sounds/87.wav,british,assets/list1/pictures/whitelady3.png,white,i got some shopping bags,they carried some shopping bags,I got some shopping bags
rznbjdoqkx,assets/list1/sounds/93.wav,british,assets/list1/pictures/whitelady1.png,white,the car needs gas,the dog is chasing the cat,The car needs gas
rznbjdoqkx,assets/list1/sounds/12.wav,american,assets/list1/pictures/whitelady3.png,white,the towel fell on the floor,the towel fell on the floor,The towel fell on the floor
rznbjdoqkx,assets/list1/sounds/100.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the met under the window,they knocked on the window,The met under the window
rznbjdoqkx,assets/list1/sounds/94.wav,british,assets/list1/pictures/whitelady3.png,white,the mute man drives a small truck,the milkman drives a small truck,The mute man drives a small truck
rznbjdoqkx,assets/list1/sounds/68.wav,american,assets/list1/pictures/whitelady3.png,white,the new road is on the map,the new road is on the map,The new road is on the map
rznbjdoqkx,assets/list1/sounds/108.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the baby wants his bottle ,the baby wants his bottle,The baby wants his bottle 
rznbjdoqkx,assets/list1/sounds/1.wav,american,assets/list1/pictures/whitelady1.png,white,a boy fell from the window ,a boy fell from the window,A boy fell from the window 
rznbjdoqkx,assets/list1/sounds/9.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the picture came from a book ,the picture came from a book,The picture came from a book 
rznbjdoqkx,assets/list1/sounds/20.wav,american,assets/list1/pictures/whitelady3.png,white,the mother heard the baby ,the mother heard the baby,The mother heard the baby 
rznbjdoqkx,assets/list1/sounds/82.wav,british,assets/list1/pictures/whitelady3.png,white,mother cut the birthday cake,mother cut the birthday cake,Mother cut the birthday cake
rznbjdoqkx,assets/list1/sounds/77.wav,american,assets/list1/pictures/whitelady1.png,white,the milk is in the pitcher ,the milk is in a pitcher,The milk is in the pitcher 
rznbjdoqkx,assets/list1/sounds/117.wav,indian,assets/list1/pictures/whitelady1.png,white,the doll washed everyday ,the cow is milked every day,the doll washed everyday 
rznbjdoqkx,assets/list1/sounds/17.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the kitchen window was cleaned ,the kitchen window was clean,The kitchen window was cleaned 
rznbjdoqkx,assets/list1/sounds/49.wav,indian,assets/list1/pictures/whitelady3.png,white,the potato ,the policemen know the way,The potato 
rznbjdoqkx,assets/list1/sounds/30.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the road goes up a hill,the road goes up a hill,The road goes up a hill
rznbjdoqkx,assets/list1/sounds/72.wav,american,assets/list1/pictures/whitelady3.png,white,they took some food outside ,they took some food outside,They took some food outside 
rznbjdoqkx,assets/list1/sounds/102.wav,indian,assets/list1/pictures/whitelady1.png,white,the door hit the boy ,the football hit the goalpost,The door hit the boy 
rznbjdoqkx,assets/list1/sounds/23.wav,british,assets/list1/pictures/whitelady3.png,white,the children waved at the train ,the children waved at the train,The children waved at the train 
rznbjdoqkx,assets/list1/sounds/120.wav,indian,assets/list1/pictures/whitelady3.png,white,he climbed up the ladder ,he climbed up the ladder,He climbed up the ladder 
rznbjdoqkx,assets/list1/sounds/116.wav,indian,assets/list1/pictures/whitelady1.png,white,the good gave to the baby ,the girl played with the baby,The good gave to the baby 
rznbjdoqkx,assets/list1/sounds/103.wav,indian,assets/list1/pictures/whitelady1.png,white,the boy ran away from school ,the boy ran away from school,The boy ran away from school 
rznbjdoqkx,assets/list1/sounds/60.wav,indian,assets/list1/pictures/whitelady1.png,white,the doll went,the dog came home at last,The doll went
rznbjdoqkx,assets/list1/sounds/40.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the doll sleeps in a basket ,the dog sleeps in a basket,The doll sleeps in a basket 
rznbjdoqkx,assets/list1/sounds/14.wav,american,assets/list1/pictures/whitelady3.png,white,the bananas are too ripe,the bananas are too ripe,The bananas are too ripe
rznbjdoqkx,assets/list1/sounds/31.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the pen to use as a brush ,the painter uses a brush,The pen to use as a brush 
rznbjdoqkx,assets/list1/sounds/76.wav,american,assets/list1/pictures/whitelady3.png,white,they watched the scary movie ,they watched the scary movie,They watched the scary movie 
rznbjdoqkx,assets/list1/sounds/89.wav,british,assets/list1/pictures/southasianlady1.png,south asian,she uses her spoon to eat ,she uses her spoon to eat,She uses her spoon to eat 
rznbjdoqkx,assets/list1/sounds/118.wav,indian,assets/list1/pictures/whitelady3.png,white,they saw an ambulance ,they called an ambulance,They saw an ambulance 
rznbjdoqkx,assets/list1/sounds/75.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the shirts are in the closet ,the shirts are in the closet,the shirts are in the closet 
rznbjdoqkx,assets/list1/sounds/4.wav,american,assets/list1/pictures/whitelady3.png,white,the shoes were very dirty ,the shoes were very dirty,The shoes were very dirty 
rznbjdoqkx,assets/list1/sounds/74.wav,american,assets/list1/pictures/whitelady3.png,white,they waited for an hour ,they waited for an hour,They waited for an hour 
rznbjdoqkx,assets/list1/sounds/33.wav,british,assets/list1/pictures/southasianlady1.png,south asian,she can hold their breath ,swimmers can hold their breath,She can hold their breath 
rznbjdoqkx,assets/list1/sounds/52.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the child ate oatmeal ,a towel is near the sink,The child ate oatmeal 
rznbjdoqkx,assets/list1/sounds/6.wav,american,assets/list1/pictures/southasianlady1.png,south asian,somebody stole the money ,somebody stole the money,Somebody stole the money 
